"best_anno","most_freq_anno","anno_score","was_loc","GeneID"
"VAC14","VAC14","3","N","VAC14"
"VAMP1","VAMP1","3","N","VAMP1"
"VAMP3","VAMP3","3","N","VAMP3"
"VAMP3","VAMP3","2","Y","LOC114000135"
"VAMP4","VAMP4","2","N","VAMP4"
"VAMP7","VAMP7","3","N","VAMP7"
"VAMP8","VAMP8","2","N","VAMP8"
"VANGL1","VANGL1","2","N","VANGL1"
"VANGL2","VANGL2","2","N","VANGL2"
"VAPA","VAPA","2","N","VAPA"
"VAPB","VAPB","3","N","VAPB"
"VASH1","VASH1","3","N","VASH1"
"VASH2","VASH2","2","N","VASH2"
"VASN","VASN","2","N","VASN"
"VAT1","VAT1","3","N","VAT1"
"VAT1L","VAT1L","3","N","VAT1L"
"LOC113984537","LOC113984537","1","N","LOC113984537"
"LOC113999267","LOC113999267","1","N","LOC113999267"
"VAV2","VAV2","3","N","VAV2"
"VAV3","VAV3","3","N","VAV3"
"VAX1","VAX1","3","N","VAX1"
"VCAM1","VCAM1","2","N","VCAM1"
"VCAN","VCAN","3","N","VCAN"
"VCL","VCL","3","N","VCL"
"VCP","VCP","3","N","VCP"
"VCPIP1","VCPIP1","3","N","VCPIP1"
"VCPKMT","VCPKMT","2","N","VCPKMT"
"VDAC1","VDAC1","3","N","VDAC1"
"VDAC2","VDAC2","3","N","VDAC2"
"VDAC3","VDAC3","2","N","VDAC3"
"VDR","VDR","3","N","VDR"
"VEGFA","VEGFA","3","N","VEGFA"
"VEGFC","VEGFC","3","N","VEGFC"
"VEGFD","VEGFD","3","N","VEGFD"
"LOC113982532","LOC113982532","1","N","LOC113982532"
"VEPH1","VEPH1","2","N","VEPH1"
"VEZF1","VEZF1","3","N","VEZF1"
"VEZT","VEZT","2","N","VEZT"
"VGLL1","VGLL1","2","N","VGLL1"
"VGLL2","VGLL2","3","N","VGLL2"
"VGLL3","VGLL3","2","N","VGLL3"
"VGLL4","VGLL4","3","N","VGLL4"
"VHL","VHL","2","N","VHL"
"VIL1","VIL1","3","N","VIL1"
"VIL1","VIL1","2","N","VILL"
"VIM","VIM","3","N","VIM"
"VIP","VIP","3","N","VIP"
"VIPAS39","VIPAS39","2","N","VIPAS39"
"VIPR2","VIPR2","3","N","VIPR2"
"VIRMA","VIRMA","2","N","VIRMA"
"VIT","VIT","3","N","VIT"
"VKORC1L1","VKORC1L1","3","N","VKORC1L1"
"VLDLR","VLDLR","3","N","VLDLR"
"VMA21","VMA21","3","N","VMA21"
"VMO1","VMO1","2","Y","LOC113983549"
"VMO1","VMO1","2","Y","LOC113983550"
"VMP1","VMP1","2","N","VMP1"
"VNN1","VNN1","2","Y","LOC114001474"
"VOPP1","VOPP1","2","N","VOPP1"
"VPS11","VPS11","2","N","VPS11"
"VPS13B","VPS13B","3","N","VPS13B"
"VPS13B","VPS13B","2","Y","LOC113995925"
"VPS13D","VPS13D","3","N","VPS13D"
"VPS13C","VPS13C","1","N","VPS13C"
"VPS16","VPS16","3","N","VPS16"
"VPS18","VPS18","3","N","VPS18"
"VPS25","VPS25","2","N","VPS25"
"VPS26A","VPS26A","3","N","VPS26A"
"VPS26B","VPS26B","2","Y","LOC113991051"
"VPS26C","VPS26C","2","N","VPS26C"
"VPS28","VPS28","2","N","VPS28"
"VPS29","VPS29","3","N","VPS29"
"VPS33A","VPS33A","2","N","VPS33A"
"VPS33B","VPS33B","3","N","VPS33B"
"VPS35","VPS35","3","N","VPS35"
"VPS35L","VPS35L","2","N","VPS35L"
"VPS36","VPS36","3","N","VPS36"
"VPS37A","VPS37A","2","N","VPS37A"
"VPS37B","VPS37B","3","N","VPS37B"
"VPS37C","VPS37C","3","N","VPS37C"
"VPS37D","VPS37D","3","N","VPS37D"
"VPS39","VPS39","3","N","VPS39"
"VPS41","VPS41","3","N","VPS41"
"VPS45","VPS45","3","N","VPS45"
"VPS4A","VPS4A","3","N","VPS4A"
"VPS4B","VPS4B","3","N","VPS4B"
"VPS50","VPS50","3","N","VPS50"
"VPS51","VPS51","3","N","VPS51"
"VPS52","VPS52","2","N","VPS52"
"VPS53","VPS53","3","N","VPS53"
"VPS54","VPS54","2","N","VPS54"
"VPS72","VPS72","2","Y","LOC113999558"
"VPS8","VPS8","2","N","VPS8"
"VPS9D1","VPS9D1","3","N","VPS9D1"
"VRK1","VRK1","3","N","VRK1"
"VRK2","VRK2","2","N","VRK2"
"VRK3","VRK3","2","N","VRK3"
"VRTN","VRTN","3","N","VRTN"
"VSIG1","VSIG1","3","N","VSIG1"
"VSIG10","VSIG10","2","N","VSIG10"
"VSIG10L2","VSIG10L2","2","N","VSIG10L2"
"VSIR","VSIR","2","N","VSIR"
"VSNL1","VSNL1","3","N","VSNL1"
"VSTM2A","VSTM2A","2","N","VSTM2A"
"VSTM2B","VSTM2B","2","N","VSTM2B"
"VSTM2L","VSTM2L","2","N","VSTM2L"
"VSTM4","VSTM4","3","N","VSTM4"
"VSTM5","VSTM5","2","N","VSTM5"
"VSX1","VSX1","3","N","VSX1"
"VSX2","VSX2","3","N","VSX2"
"VSX2","VSX2","2","Y","LOC113987463"
"VTA1","VTA1","2","N","VTA1"
"VTCN1","VTCN1","3","N","VTCN1"
"VTI1A","VTI1A","3","N","VTI1A"
"VTI1B","VTI1B","3","N","VTI1B"
"VTN","VTN","3","N","VTN"
"PRG4","PRG4","2","N","PRG4"
"VWA1","VWA1","2","N","VWA1"
"VWA2","VWA2","2","N","VWA2"
"VWA3A","VWA3A","2","N","VWA3A"
"VWA3B","VWA3B","2","N","VWA3B"
"VWA5B1","VWA5B1","3","N","VWA5B1"
"VWA5B1","VWA5B1","2","N","VWA5B2"
"VWA8","VWA8","3","N","VWA8"
"VWC2","VWC2","2","N","VWC2"
"VWC2L","VWC2L","2","N","VWC2L"
"VWCE","VWCE","2","N","VWCE"
"VWDE","VWDE","3","N","VWDE"
"VWF","VWF","3","N","VWF"
"VXN","VXN","2","N","VXN"
"WAC","WAC","2","N","WAC"
"WAPL","WAPL","3","N","WAPL"
"WARS","WARS","3","N","WARS"
"WARS2","WARS2","2","N","WARS2"
"WASF1","WASF1","2","N","WASF1"
"WASF2","WASF2","2","N","WASF2"
"WASF3","WASF3","2","N","WASF3"
"WASHC1","WASHC1","2","N","WASHC1"
"WASHC3","WASHC3","2","N","WASHC3"
"WASHC4","WASHC4","2","N","WASHC4"
"WASHC5","WASHC5","2","N","WASHC5"
"WASL","WASL","3","N","WASL"
"WBP1","WBP1","3","N","WBP1"
"WBP11","WBP11","2","N","WBP11"
"WBP1","WBP1","3","N","WBP1L"
"WBP2","WBP2","3","N","WBP2"
"WBP2","WBP2","3","N","WBP2NL"
"WBP4","WBP4","3","N","WBP4"
"WDCP","WDCP","3","N","WDCP"
"WDFY1","WDFY1","3","N","WDFY1"
"WDFY2","WDFY2","3","N","WDFY2"
"WDFY3","WDFY3","2","N","WDFY3"
"WDFY4","WDFY4","2","N","WDFY4"
"WDHD1","WDHD1","2","N","WDHD1"
"WDPCP","WDPCP","2","N","WDPCP"
"WDR1","WDR1","3","N","WDR1"
"WDR11","WDR11","2","N","WDR11"
"WDR12","WDR12","3","N","WDR12"
"WDR17","WDR17","2","N","WDR17"
"WDR18","WDR18","3","N","WDR18"
"WDR19","WDR19","3","N","WDR19"
"WDR20","WDR20","2","N","WDR20"
"WDR24","WDR24","3","N","WDR24"
"WDR25","WDR25","2","N","WDR25"
"WDR26","WDR26","2","N","WDR26"
"WDR3","WDR3","3","N","WDR3"
"WDR31","WDR31","2","N","WDR31"
"WDR33","WDR33","2","N","WDR33"
"LOC113989875","LOC113989875","1","N","LOC113989875"
"WDR35","WDR35","2","N","WDR35"
"WDR36","WDR36","3","N","WDR36"
"WDR37","WDR37","2","N","WDR37"
"WDR4","WDR4","3","N","WDR4"
"WDR41","WDR41","3","N","WDR41"
"WDR43","WDR43","3","N","WDR43"
"WDR44","WDR44","3","N","WDR44"
"WDR45B","WDR45B","3","N","WDR45B"
"WDR48","WDR48","3","N","WDR48"
"WDR5","WDR5","3","N","WDR5"
"WDR53","WDR53","2","N","WDR53"
"WDR54","WDR54","3","N","WDR54"
"WDR55","WDR55","2","N","WDR55"
"WDR59","WDR59","3","N","WDR59"
"WDR6","WDR6","3","N","WDR6"
"WDR61","WDR61","3","N","WDR61"
"WDR64","WDR64","3","N","WDR64"
"WDR7","WDR7","2","N","WDR7"
"WDR70","WDR70","3","N","WDR70"
"WDR72","WDR72","2","N","WDR72"
"WDR73","WDR73","2","N","WDR73"
"WDR74","WDR74","3","N","WDR74"
"WDR75","WDR75","3","N","WDR75"
"WDR76","WDR76","3","N","WDR76"
"WDR77","WDR77","3","N","WDR77"
"WDR81","WDR81","2","N","WDR81"
"WDR82","WDR82","3","N","WDR82"
"WDR83","WDR83","2","N","WDR83"
"LOC113996757","LOC113996757","1","N","LOC113996757"
"WDR83OS","WDR83OS","2","N","WDR83OS"
"WDR86","WDR86","2","N","WDR86"
"WDR89","WDR89","3","N","WDR89"
"WDR91","WDR91","3","N","WDR91"
"WDR92","WDR92","3","N","WDR92"
"WDR93","WDR93","2","N","WDR93"
"WDSUB1","WDSUB1","3","N","WDSUB1"
"WDTC1","WDTC1","2","N","WDTC1"
"WEE1","WEE1","3","N","WEE1"
"WFDC1","WFDC1","3","N","WFDC1"
"WFDC3","WFDC3","2","N","WFDC3"
"LOC114001023","LOC114001023","1","N","LOC114001023"
"WFIKKN1","WFIKKN1","3","N","WFIKKN1"
"WFIKKN2","WFIKKN2","3","N","WFIKKN2"
"WFS1","WFS1","2","N","WFS1"
"WHAMM","WHAMM","2","N","WHAMM"
"WHRN","WHRN","2","N","WHRN"
"LOC113989020","LOC113989020","1","N","LOC113989020"
"WIF1","WIF1","3","N","WIF1"
"WIF1","WIF1","2","Y","LOC113984904"
"WIF1","WIF1","2","Y","LOC113989434"
"WIPF1","WIPF1","3","N","WIPF1"
"WIPF2","WIPF2","2","N","WIPF2"
"WIPF3","WIPF3","2","N","WIPF3"
"WIPI1","WIPI1","2","N","WIPI1"
"WIPI2","WIPI2","3","N","WIPI2"
"WLS","WLS","3","N","WLS"
"WNK1","WNK1","2","N","WNK1"
"WNK4","WNK4","1","N","WNK4"
"LOC113990779","LOC113990779","1","N","LOC113990779"
"WNK2","WNK2","2","N","WNK2"
"WNT1","WNT1","3","N","WNT1"
"WNT10A","WNT10A","3","N","WNT10A"
"WNT11","WNT11","3","N","WNT11"
"WNT16","WNT16","3","N","WNT16"
"WNT2","WNT2","3","N","WNT2"
"WNT2","WNT2","3","N","WNT2B"
"WNT3","WNT3","3","N","WNT3"
"WNT4","WNT4","3","N","WNT4"
"WNT4","WNT4","2","Y","LOC113992694"
"WNT5A","WNT5A","3","N","WNT5A"
"WNT5B","WNT5B","3","N","WNT5B"
"WNT6","WNT6","3","N","WNT6"
"WNT7A","WNT7A","3","N","WNT7A"
"WNT7B","WNT7B","3","N","WNT7B"
"WNT8A","WNT8A","3","N","WNT8A"
"WNT8B","WNT8B","2","N","WNT8B"
"WNT9B","WNT9B","3","N","WNT9B"
"WRAP53","WRAP53","2","N","WRAP53"
"WRAP73","WRAP73","3","N","WRAP73"
"WRN","WRN","3","N","WRN"
"WRNIP1","WRNIP1","3","N","WRNIP1"
"WSB1","WSB1","3","N","WSB1"
"WSB2","WSB2","3","N","WSB2"
"WSCD1","WSCD1","2","N","WSCD1"
"WSCD2","WSCD2","2","N","WSCD2"
"WTAP","WTAP","2","N","WTAP"
"WTIP","WTIP","2","N","WTIP"
"WWC1","WWC1","3","N","WWC1"
"WWC2","WWC2","2","N","WWC2"
"LOC113995604","LOC113995604","1","N","LOC113995604"
"CLDN25","CLDN25","2","N","CLDN25"
"WWC3","WWC3","3","N","WWC3"
"WWC3","WWC3","2","Y","LOC113995608"
"WWOX","WWOX","3","N","WWOX"
"WWP2","WWP2","3","N","WWP2"
"WWTR1","WWTR1","3","N","WWTR1"
"XAF1","XAF1","2","N","XAF1"
"XBP1","XBP1","3","N","XBP1"
"XBP1","XBP1","2","Y","LOC113995433"
"XCR1","XCR1","3","N","XCR1"
"XDH","XDH","3","N","XDH"
"XG","XG","3","N","XG"
"XIAP","XIAP","2","N","XIAP"
"XK","XK","3","N","XK"
"XK","XK","3","N","XKRX"
"XKR4","XKR4","2","N","XKR4"
"XKR5","XKR5","2","N","XKR5"
"XKR6","XKR6","2","N","XKR6"
"XKR7","XKR7","3","N","XKR7"
"XKR8","XKR8","3","N","XKR8"
"XKR9","XKR9","3","N","XKR9"
"XPA","XPA","3","N","XPA"
"XPC","XPC","2","N","XPC"
"XPNPEP1","XPNPEP1","2","N","XPNPEP1"
"XPNPEP2","XPNPEP2","3","N","XPNPEP2"
"XPNPEP3","XPNPEP3","3","N","XPNPEP3"
"XPO1","XPO1","3","N","XPO1"
"XPO4","XPO4","3","N","XPO4"
"XPO5","XPO5","3","N","XPO5"
"XPO6","XPO6","2","N","XPO6"
"XPO7","XPO7","3","N","XPO7"
"XPOT","XPOT","3","N","XPOT"
"XPR1","XPR1","3","N","XPR1"
"XRCC2","XRCC2","2","N","XRCC2"
"XRCC3","XRCC3","3","N","XRCC3"
"XRCC4","XRCC4","2","N","XRCC4"
"LOC113999327","LOC113999327","1","N","LOC113999327"
"XRCC5","XRCC5","2","N","XRCC5"
"XRCC6","XRCC6","3","N","XRCC6"
"XRN1","XRN1","2","N","XRN1"
"XRN2","XRN2","3","N","XRN2"
"XXYLT1","XXYLT1","2","N","XXYLT1"
"XYLB","XYLB","2","N","XYLB"
"XYLT1","XYLT1","2","N","XYLT1"
"XYLT2","XYLT2","3","N","XYLT2"
"YAE1","YAE1","2","N","YAE1"
"YAF2","YAF2","3","N","YAF2"
"YAP1","YAP1","3","N","YAP1"
"YARS","YARS","3","N","YARS"
"YARS2","YARS2","3","N","YARS2"
"YBEY","YBEY","2","N","YBEY"
"YBX1","YBX1","3","N","YBX1"
"YBX3","YBX3","3","N","YBX3"
"YDJC","YDJC","2","N","YDJC"
"YEATS2","YEATS2","2","N","YEATS2"
"YEATS4","YEATS4","3","N","YEATS4"
"YES1","YES1","3","N","YES1"
"YIPF1","YIPF1","3","N","YIPF1"
"YIPF3","YIPF3","3","N","YIPF3"
"YIPF4","YIPF4","3","N","YIPF4"
"YIPF5","YIPF5","3","N","YIPF5"
"YIPF7","YIPF7","3","N","YIPF7"
"YJEFN3","YJEFN3","2","N","YJEFN3"
"YJU2","YJU2","2","N","YJU2"
"YKT6","YKT6","3","N","YKT6"
"YLPM1","YLPM1","3","N","YLPM1"
"YME1L1","YME1L1","3","N","YME1L1"
"YOD1","YOD1","3","N","YOD1"
"YPEL1","YPEL1","2","N","YPEL1"
"YPEL2","YPEL2","3","N","YPEL2"
"YPEL4","YPEL4","3","N","YPEL4"
"YPEL5","YPEL5","3","N","YPEL5"
"YRDC","YRDC","2","N","YRDC"
"YTHDC1","YTHDC1","3","N","YTHDC1"
"YTHDC2","YTHDC2","2","N","YTHDC2"
"YTHDF1","YTHDF1","3","N","YTHDF1"
"YTHDF2","YTHDF2","2","N","YTHDF2"
"YTHDF3","YTHDF3","3","N","YTHDF3"
"YWHAB","YWHAB","3","N","YWHAB"
"YWHAE","YWHAE","3","N","YWHAE"
"YWHAG","YWHAG","3","N","YWHAG"
"YWHAH","YWHAH","3","N","YWHAH"
"YWHAQ","YWHAQ","3","N","YWHAQ"
"SFN","SFN","2","N","SFN"
"YWHAZ","YWHAZ","3","N","YWHAZ"
"YY1","YY1","2","N","YY1"
"ZADH2","ZADH2","2","N","ZADH2"
"ZAR1","ZAR1","3","N","ZAR1"
"ZAR1L","ZAR1L","3","N","ZAR1L"
"ZBBX","ZBBX","2","N","ZBBX"
"ZBED1","ZBED1","2","N","ZBED1"
"ZBED4","ZBED4","3","N","ZBED4"
"ZBTB1","ZBTB1","3","N","ZBTB1"
"ZBTB10","ZBTB10","3","N","ZBTB10"
"ZBTB14","ZBTB14","3","N","ZBTB14"
"ZBTB16","ZBTB16","2","N","ZBTB16"
"ZBTB17","ZBTB17","3","N","ZBTB17"
"ZBTB18","ZBTB18","2","N","ZBTB18"
"ZBTB42","ZBTB42","1","N","ZBTB42"
"ZBTB2","ZBTB2","3","N","ZBTB2"
"ZBTB20","ZBTB20","2","N","ZBTB20"
"ZBTB21","ZBTB21","2","N","ZBTB21"
"ZBTB24","ZBTB24","2","N","ZBTB24"
"ZBTB2","ZBTB2","3","N","ZBTB25"
"ZBTB26","ZBTB26","3","N","ZBTB26"
"ZBTB33","ZBTB33","3","N","ZBTB33"
"ZBTB37","ZBTB37","2","N","ZBTB37"
"ZBTB38","ZBTB38","2","N","ZBTB38"
"ZBTB39","ZBTB39","2","N","ZBTB39"
"ZBTB4","ZBTB4","2","N","ZBTB4"
"ZBTB40","ZBTB40","2","N","ZBTB40"
"ZBTB41","ZBTB41","2","N","ZBTB41"
"ZBTB43","ZBTB43","3","N","ZBTB43"
"ZBTB44","ZBTB44","2","N","ZBTB44"
"ZBTB45","ZBTB45","3","N","ZBTB45"
"ZBTB46","ZBTB46","2","N","ZBTB46"
"ZBTB47","ZBTB47","3","N","ZBTB47"
"ZBTB48","ZBTB48","3","N","ZBTB48"
"ZBTB49","ZBTB49","2","N","ZBTB49"
"ZBTB5","ZBTB5","2","N","ZBTB5"
"ZBTB6","ZBTB6","3","N","ZBTB6"
"ZBTB7B","ZBTB7B","2","N","ZBTB7B"
"ZBTB7C","ZBTB7C","2","N","ZBTB7C"
"ZBTB8B","ZBTB8B","2","N","ZBTB8B"
"ZBTB8OS","ZBTB8OS","2","N","ZBTB8OS"
"ZC2HC1A","ZC2HC1A","3","N","ZC2HC1A"
"ZC2HC1B","ZC2HC1B","3","N","ZC2HC1B"
"ZC2HC1C","ZC2HC1C","2","N","ZC2HC1C"
"ZC3H10","ZC3H10","3","N","ZC3H10"
"ZC3H11A","ZC3H11A","2","N","ZC3H11A"
"ZC3H12A","ZC3H12A","3","N","ZC3H12A"
"ZC3H12B","ZC3H12B","3","N","ZC3H12B"
"ZC3H12C","ZC3H12C","2","N","ZC3H12C"
"ZC3H12D","ZC3H12D","2","N","ZC3H12D"
"ZC3H13","ZC3H13","2","N","ZC3H13"
"ZC3H14","ZC3H14","3","N","ZC3H14"
"ZC3H15","ZC3H15","3","N","ZC3H15"
"ZC3H18","ZC3H18","2","N","ZC3H18"
"ZC3H3","ZC3H3","3","N","ZC3H3"
"ZC3H3","ZC3H3","2","Y","LOC113982146"
"ZC3H4","ZC3H4","3","N","ZC3H4"
"ZC3H6","ZC3H6","2","N","ZC3H6"
"ZC3H7A","ZC3H7A","2","N","ZC3H7A"
"ZC3H7B","ZC3H7B","2","N","ZC3H7B"
"ZC4H2","ZC4H2","2","N","ZC4H2"
"ZCCHC10","ZCCHC10","2","N","ZCCHC10"
"ZCCHC14","ZCCHC14","3","N","ZCCHC14"
"ZCCHC17","ZCCHC17","3","N","ZCCHC17"
"ZCCHC2","ZCCHC2","2","N","ZCCHC2"
"ZCCHC24","ZCCHC24","3","N","ZCCHC24"
"ZCCHC4","ZCCHC4","2","N","ZCCHC4"
"ZCCHC7","ZCCHC7","2","N","ZCCHC7"
"ZCCHC8","ZCCHC8","3","N","ZCCHC8"
"ZCCHC9","ZCCHC9","3","N","ZCCHC9"
"ZCRB1","ZCRB1","3","N","ZCRB1"
"ZDBF2","ZDBF2","3","N","ZDBF2"
"ZDHHC1","ZDHHC1","3","N","ZDHHC1"
"LOC113995320","LOC113995320","1","N","LOC113995320"
"ZDHHC12","ZDHHC12","3","N","ZDHHC12"
"ZDHHC13","ZDHHC13","3","N","ZDHHC13"
"ZDHHC14","ZDHHC14","2","N","ZDHHC14"
"ZDHHC15","ZDHHC15","2","N","ZDHHC15"
"ZDHHC16","ZDHHC16","2","N","ZDHHC16"
"ZDHHC17","ZDHHC17","3","N","ZDHHC17"
"ZDHHC18","ZDHHC18","3","N","ZDHHC18"
"ZDHHC2","ZDHHC2","3","N","ZDHHC2"
"ZDHHC2","ZDHHC2","3","N","ZDHHC20"
"ZDHHC21","ZDHHC21","3","N","ZDHHC21"
"ZDHHC22","ZDHHC22","3","N","ZDHHC22"
"ZDHHC23","ZDHHC23","3","N","ZDHHC23"
"ZDHHC3","ZDHHC3","2","N","ZDHHC3"
"ZDHHC4","ZDHHC4","2","N","ZDHHC4"
"ZDHHC5","ZDHHC5","3","N","ZDHHC5"
"ZDHHC8","ZDHHC8","2","N","ZDHHC8"
"ZDHHC6","ZDHHC6","2","N","ZDHHC6"
"ZDHHC7","ZDHHC7","3","N","ZDHHC7"
"ZDHHC9","ZDHHC9","3","N","ZDHHC9"
"ZEB1","ZEB1","3","N","ZEB1"
"ZEB2","ZEB2","3","N","ZEB2"
"LOC113987915","LOC113987915","1","N","LOC113987915"
"ZER1","ZER1","3","N","ZER1"
"ZFAND1","ZFAND1","3","N","ZFAND1"
"ZFAND2B","ZFAND2B","2","N","ZFAND2B"
"ZFAND2A","ZFAND2A","1","N","ZFAND2A"
"ZFAND3","ZFAND3","2","N","ZFAND3"
"ZFAND4","ZFAND4","2","N","ZFAND4"
"ZFAND6","ZFAND6","3","N","ZFAND6"
"ZFAND5","ZFAND5","2","N","ZFAND5"
"ZFAT","ZFAT","3","N","ZFAT"
"ZFAT","ZFAT","2","Y","LOC113983144"
"ZFC3H1","ZFC3H1","2","N","ZFC3H1"
"ZFHX4","ZFHX4","2","N","ZFHX4"
"ZFHX3","ZFHX3","2","N","ZFHX3"
"ZFP36L1","ZFP36L1","3","N","ZFP36L1"
"ZFP36L2","ZFP36L2","3","N","ZFP36L2"
"ZFP64","ZFP64","3","N","ZFP64"
"ZFP91","ZFP91","3","N","ZFP91"
"CNTF","CNTF","3","N","CNTF"
"ZFPM1","ZFPM1","2","N","ZFPM1"
"ZFPM2","ZFPM2","2","N","ZFPM2"
"ZFR","ZFR","2","N","ZFR"
"ZFX","ZFX","2","N","ZFX"
"ZFYVE1","ZFYVE1","3","N","ZFYVE1"
"ZFYVE19","ZFYVE19","3","N","ZFYVE19"
"ZFYVE21","ZFYVE21","3","N","ZFYVE21"
"ZFYVE21","ZFYVE21","2","N","PIKFYVE"
"ZFYVE26","ZFYVE26","2","N","ZFYVE26"
"ZFYVE27","ZFYVE27","3","N","ZFYVE27"
"ZFYVE28","ZFYVE28","2","N","ZFYVE28"
"LOC113986736","LOC113986736","1","N","LOC113986736"
"ZFYVE9","ZFYVE9","2","N","ZFYVE9"
"ZFYVE16","ZFYVE16","1","N","ZFYVE16"
"ZGPAT","ZGPAT","3","N","ZGPAT"
"ZGRF1","ZGRF1","2","N","ZGRF1"
"LOC113985786","LOC113985786","1","N","LOC113985786"
"ZHX1","ZHX1","2","N","ZHX1"
"ZHX2","ZHX2","2","N","ZHX2"
"ZHX3","ZHX3","2","N","ZHX3"
"ZIC1","ZIC1","3","N","ZIC1"
"ZIC2","ZIC2","3","N","ZIC2"
"ZIC3","ZIC3","2","N","ZIC3"
"ZIC4","ZIC4","2","N","ZIC4"
"ZIC5","ZIC5","3","N","ZIC5"
"LOC113998133","LOC113998133","1","N","LOC113998133"
"ZMAT2","ZMAT2","3","N","ZMAT2"
"ZMAT3","ZMAT3","3","N","ZMAT3"
"ZMAT4","ZMAT4","2","N","ZMAT4"
"ZMAT5","ZMAT5","3","N","ZMAT5"
"ZMIZ1","ZMIZ1","2","N","ZMIZ1"
"ZMIZ2","ZMIZ2","2","N","ZMIZ2"
"ZMPSTE24","ZMPSTE24","3","N","ZMPSTE24"
"ZMYM2","ZMYM2","2","N","ZMYM2"
"ZMYM3","ZMYM3","2","N","ZMYM3"
"ZMYM4","ZMYM4","2","N","ZMYM4"
"ZMYND10","ZMYND10","3","N","ZMYND10"
"ZMYND10","ZMYND10","2","Y","LOC113992279"
"ZMYND11","ZMYND11","2","N","ZMYND11"
"ZMYND12","ZMYND12","2","N","ZMYND12"
"ZMYND19","ZMYND19","3","N","ZMYND19"
"ZMYND8","ZMYND8","2","N","ZMYND8"
"ZNF106","ZNF106","2","N","ZNF106"
"ZNF131","ZNF131","2","N","ZNF131"
"LOC113983199","LOC113983199","1","N","LOC113983199"
"LOC113991285","LOC113991285","1","N","LOC113991285"
"LOC113995534","LOC113995534","1","N","LOC113995534"
"LOC113996621","LOC113996621","1","N","LOC113996621"
"LOC113998737","LOC113998737","1","N","LOC113998737"
"LOC114002455","LOC114002455","1","N","LOC114002455"
"LOC114003391","LOC114003391","1","N","LOC114003391"
"ZNF142","ZNF142","2","N","ZNF142"
"ZNF143","ZNF143","2","N","ZNF143"
"ZNF148","ZNF148","2","N","ZNF148"
"LOC113984166","LOC113984166","1","N","LOC113984166"
"LOC113999627","LOC113999627","1","N","LOC113999627"
"LOC113983333","LOC113983333","1","N","LOC113983333"
"LOC113985721","LOC113985721","1","N","LOC113985721"
"LOC113986606","LOC113986606","1","N","LOC113986606"
"LOC113988649","LOC113988649","1","N","LOC113988649"
"LOC113995533","LOC113995533","1","N","LOC113995533"
"LOC114000414","LOC114000414","1","N","LOC114000414"
"LOC114001409","LOC114001409","1","N","LOC114001409"
"ZNF207","ZNF207","2","N","ZNF207"
"ZNF217","ZNF217","3","N","ZNF217"
"LOC113996511","LOC113996511","1","N","LOC113996511"
"LOC114000187","LOC114000187","1","N","LOC114000187"
"LOC113988951","LOC113988951","1","N","LOC113988951"
"ZNF236","ZNF236","2","N","ZNF236"
"LOC113993196","LOC113993196","1","N","LOC113993196"
"LOC113997902","LOC113997902","1","N","LOC113997902"
"LOC113995678","LOC113995678","1","N","LOC113995678"
"ZNF277","ZNF277","3","N","ZNF277"
"ZNF280D","ZNF280D","2","N","ZNF280D"
"ZNF292","ZNF292","3","N","ZNF292"
"ZNF318","ZNF318","2","N","ZNF318"
"ZNF319","ZNF319","2","N","ZNF319"
"ZNF326","ZNF326","3","N","ZNF326"
"ZNF330","ZNF330","3","N","ZNF330"
"ZNF335","ZNF335","3","N","ZNF335"
"LOC113989212","LOC113989212","1","N","LOC113989212"
"ZNF341","ZNF341","3","N","ZNF341"
"ZNF346","ZNF346","2","N","ZNF346"
"ZNF362","ZNF362","2","N","ZNF362"
"ZNF366","ZNF366","3","N","ZNF366"
"ZNF367","ZNF367","3","N","ZNF367"
"ZNF384","ZNF384","3","N","ZNF384"
"ZNF385B","ZNF385B","2","N","ZNF385B"
"ZNF385C","ZNF385C","2","N","ZNF385C"
"ZNF385D","ZNF385D","2","N","ZNF385D"
"ZNF395","ZNF395","2","N","ZNF395"
"ZNF407","ZNF407","2","N","ZNF407"
"ZNF410","ZNF410","3","N","ZNF410"
"ZNF414","ZNF414","2","N","ZNF414"
"LOC113986255","LOC113986255","1","N","LOC113986255"
"ZNF423","ZNF423","2","N","ZNF423"
"LOC113987285","LOC113987285","1","N","LOC113987285"
"LOC113999056","LOC113999056","1","N","LOC113999056"
"ZNF438","ZNF438","2","N","ZNF438"
"ZNF451","ZNF451","2","N","ZNF451"
"ZNF462","ZNF462","2","N","ZNF462"
"ZNF469","ZNF469","2","N","ZNF469"
"ZNF488","ZNF488","2","N","ZNF488"
"LOC113982291","LOC113982291","1","N","LOC113982291"
"LOC113991689","LOC113991689","1","N","LOC113991689"
"LOC113998057","LOC113998057","1","N","LOC113998057"
"LOC113999390","LOC113999390","1","N","LOC113999390"
"ZNF503","ZNF503","3","N","ZNF503"
"ZNF507","ZNF507","2","N","ZNF507"
"ZNF511","ZNF511","3","N","ZNF511"
"ZNF512","ZNF512","3","N","ZNF512"
"ZNF512B","ZNF512B","3","N","ZNF512B"
"ZNF513","ZNF513","2","N","ZNF513"
"ZNF516","ZNF516","2","N","ZNF516"
"ZNF518A","ZNF518A","2","N","ZNF518A"
"ZNF518B","ZNF518B","2","N","ZNF518B"
"ZNF521","ZNF521","2","N","ZNF521"
